AreaPond,Populacao,RendaTrabalho,RendaTransferencias,RendaTotal,uf,Municipio,RendaPerCapita,n_agencias,areas_por_municipio
1703008001001,7638.94755637384,2284509.78485253,932930.866070661,3217440.65092319,TO,1703008,299.06080228897,0,1
1703057001001,2146.79672576536,605841.463320516,207540.58538919,813382.048709706,TO,1703057,282.207186199488,0,1
1703073001001,2664.06004096728,662768.106497379,363679.436820337,1026447.54331772,TO,1703073,248.781219756871,0,1
1703107001001,3928.99608676447,1307164.96412669,425495.05115708,1732660.01528377,TO,1703107,332.696937146389,0,1
1703206001001,3191.59193200358,1157366.15738833,351406.435443684,1508772.59283201,TO,1703206,362.629741535212,0,1
1703305001001,2568.79312154707,1017185.88142428,334817.852675144,1352003.73409942,TO,1703305,395.978124081738,0,1
1703602001001,1458.94828938171,700803.595523917,168747.84585962,869551.441383537,TO,1703602,480.348481590742,0,1
1703701001001,3708.48618547018,1594516.55996089,527082.667605396,2121599.22756629,TO,1703701,429.964271191894,0,1
1703800001001,6762.51394257781,1956596.42829973,745309.096461193,2701905.52476092,TO,1703800,289.329744073532,0,1
1703826001001,1411.78373771171,300423.775399182,213908.792734494,514332.568133676,TO,1703826,212.797305546332,0,1
1703842001001,4954.04739615257,1543316.42053751,515589.791910082,2058906.21244759,TO,1703842,311.526373715376,0,1
1703867001001,2830.11829743454,1156920.61357265,278410.32873699,1435330.94230964,TO,1703867,408.788782653143,0,1
1703883001001,1607.72143120947,678515.594697883,171985.427638772,850501.022336654,TO,1703883,422.035547655443,0,1
1703891001001,2341.40124975608,579299.719516958,275556.829925038,854856.549441996,TO,1703891,247.415823997407,0,1
1703909001001,3145.8978984028,1718734.07301187,319809.367758884,2038543.44077075,TO,1703909,546.341339903144,0,1
1704105001001,1790.23512504584,375285.433914703,326809.43103255,702094.864947253,TO,1704105,209.629131204257,0,1
1704600001001,1002.52938744422,321333.215050294,165161.286431713,486494.501482007,TO,1704600,320.52248948979,0,1
1705102001001,2265.81779520461,639962.087842178,355238.797959388,995200.885801566,TO,1705102,282.441990347414,0,1
1705557001001,3339.7479118899,1543402.79919545,465674.140663814,2009076.93985927,TO,1705557,462.131526065412,0,1
1705607001001,2774.20954213891,824074.656686172,429596.269012966,1253670.92569914,TO,1705607,297.048454404353,0,1
1706001001001,3477.3885442235,973954.412301429,436559.16288425,1410513.57518568,TO,1706001,280.082136325929,0,1
1706100001001,5308.72827377137,2575699.17672186,915303.011394367,3491002.18811623,TO,1706100,485.181957691735,1,1
1706258001001,1103.38016674301,382211.520484362,143785.621189095,525997.141673457,TO,1706258,346.400571629436,0,1
1706506001001,3607.04138906069,1269801.93968867,427115.937292164,1696917.87698084,TO,1706506,352.034202751231,0,1
1707009001001,13127.1072698574,7499596.95760223,2383248.14051242,9882845.09811464,TO,1707009,571.306138011295,3,1
1707108001001,4597.4167647186,2436588.84935472,788800.56842117,3225389.41777589,TO,1707108,529.990856616164,1,1
1707207001001,5210.6390356194,1060288.24326966,609744.864437012,1670033.10770667,TO,1707207,203.485260833007,0,1
1707306001001,3343.13628580571,1609041.02008791,453689.109035657,2062730.12912357,TO,1707306,481.296866932878,0,1
1707405001001,6129.48993226185,941139.921917675,662558.513544589,1603698.43546226,TO,1707405,153.542942776379,0,1
1707553001001,2715.82705465612,1278960.86067769,415633.314608367,1694594.17528606,TO,1707553,470.928683947304,1,1
1707652001001,4001.94834021031,2075432.83460591,567770.677862042,2643203.51246795,TO,1707652,518.605603613776,1,1
1707702001001,5860.03390864095,1620279.69193878,786452.34887154,2406732.04081032,TO,1707702,276.496641009122,1,1
1708205001001,13125.1228914975,5939819.05117553,1706934.27118686,7646753.32236239,TO,1708205,452.553404663615,2,1
1708254001001,1731.19961632247,728832.348792223,151127.493987109,879959.842779332,TO,1708254,420.998446349276,0,1
1708304001001,3487.02871903903,1159982.11112646,431235.467668154,1591217.57879462,TO,1708304,332.656311315422,0,1
1709005001001,7767.6556703115,1627766.03831137,1090784.76022556,2718550.79853693,TO,1709005,209.556925203675,0,1
1709302001001,17128.1071577588,14173352.4241694,2205180.55254504,16378532.9767144,TO,1709302,827.490877633201,3,1
1709807001001,1132.59219417254,337240.306498678,128674.964724606,465915.271223284,TO,1709807,297.759695178778,0,1
1710508001001,4803.82133617685,1432518.93290605,674547.053689628,2107065.98659568,TO,1710508,298.204040628649,0,1
1710706001001,4065.29436395201,916136.834278404,664365.652733722,1580502.48701213,TO,1710706,225.355595993742,0,1
1710904001001,2516.69275507376,853554.27425508,374963.025331391,1228517.29958647,TO,1710904,339.157122987809,0,1
1711100001001,1755.53985175357,644054.68271363,225029.318249431,869084.000963061,TO,1711100,366.86987314489,0,1
1711506001001,2568.08856824248,1009262.89282575,788854.857740367,1798117.75056612,TO,1711506,393.001590874439,0,1
1711803001001,1574.55241525532,399070.130878916,155475.067790545,554545.198669462,TO,1711803,253.449886464533,0,1
1711902001001,6909.89735940233,3533119.93116923,503658.430765549,4036778.36193478,TO,1711902,511.312939599848,0,1
1711951001001,2192.53725086536,537715.95818782,269688.010664537,807403.968852358,TO,1711951,245.248265668277,0,1
1712009001001,1931.45570579554,1087239.61201656,287204.854650504,1374444.46666707,TO,1712009,562.912009192956,0,1
1712157001001,1115.62019374652,381142.597053593,139788.996078188,520931.59313178,TO,1712157,341.641894965726,0,1
1712405001001,2454.70442956906,607800.075553483,420991.071750756,1028791.14730424,TO,1712405,247.606216142359,0,1
1712454001001,1787.62743927393,524326.326066658,277083.105769059,801409.431835717,TO,1712454,293.308501842879,0,1
1712504001001,3046.15489318975,1444797.20245187,293105.784822801,1737902.98727467,TO,1712504,474.301948887097,0,1
1712702001001,1406.64167818837,554945.1472864,125000.970936037,679946.118222437,TO,1712702,394.517776553529,0,1
1712801001001,2083.27349536301,439135.776626984,272849.921018538,711985.697645522,TO,1712801,210.791227174166,0,1
1713205001001,14619.4991294473,8571535.0705086,1749228.1158976,10320763.1864062,TO,1713205,586.308395014944,4,1
1713304001001,9256.0541314249,3944598.14947642,1013386.94878596,4957985.09826237,TO,1713304,426.164118475091,2,1
1713601001001,4673.54261418444,1371661.04797451,920271.220196242,2291932.26817075,TO,1713601,293.494926912927,0,1
1713700001001,1529.09811097119,361833.013744219,200882.911513969,562715.925258189,TO,1713700,236.631653095435,0,1
1713809001001,3971.02483269083,1275295.70091241,461552.774041106,1736848.47495351,TO,1713809,321.150270936041,0,1
1713957001001,2141.87731131161,463627.681540598,205936.30228808,669563.983828677,TO,1713957,216.458561418108,0,1
1714203001001,6424.15676173407,3042087.44625358,930408.879347959,3972496.32560154,TO,1714203,473.538794129991,1,1
1714302001001,3124.91700331098,790014.955831766,510141.545322965,1300156.50115473,TO,1714302,252.811500271755,0,1
1714880001001,7406.83083127199,2840534.17443525,876217.359613694,3716751.53404894,TO,1714880,383.501964489641,0,1
1715002001001,2707.93265384066,700638.92956852,375044.190323052,1075683.11989157,TO,1715002,258.735729108627,1,1
1715101001001,2569.88580082003,867209.58687613,437679.916453132,1304889.50332926,TO,1715101,337.450631697101,0,1
1715150001001,1687.29646353989,701060.104497609,270087.652542608,971147.757040217,TO,1715150,415.493139259481,0,1
1715259001001,1577.87233005717,409978.874537598,222950.335917444,632929.210455042,TO,1715259,259.830194577747,0,1
1715507001001,717.278869818041,300379.298855665,89012.7425271741,389392.041382839,TO,1715507,418.776171298432,0,1
1715705001001,3343.41401107335,753434.912121258,542158.966712351,1295593.87883361,TO,1715705,225.348972525057,0,1
1715754001001,5443.55319743597,2617883.30303648,748476.691740588,3366359.99477707,TO,1715754,480.914433658802,2,1
1716208001001,7090.03514052125,1927398.82978948,1184323.92256357,3111722.75235304,TO,1716208,271.846160363004,0,1
1716307001001,3236.79965362945,1346364.46317133,353962.54804745,1700327.01121878,TO,1716307,415.955452065637,0,1
1716505001001,8400.50092417222,5716912.76223323,1244432.97327341,6961345.73550665,TO,1716505,680.54426918554,2,1
1716604001001,7472.07280485273,4515321.79989724,971424.148792183,5486745.94868942,TO,1716604,604.293068044622,0,1
1716653001001,3568.58399201419,1113434.76823472,414422.638250057,1527857.40648477,TO,1716653,312.010245723898,0,1
1716703001001,6423.55886589577,2957599.01177939,784744.624825281,3742343.63660467,TO,1716703,460.429969355773,2,1
1717008001001,3163.23267645188,850290.599124508,408519.705739943,1258810.30486445,TO,1717008,268.804317005936,0,1
1717206001001,2102.57104505387,704543.11651604,221684.906862756,926228.023378796,TO,1717206,335.086473379067,0,1
1717503001001,4752.10067571585,1983948.74781193,723020.698393538,2706969.44620547,TO,1717503,417.488787211577,0,1
1717800001001,3192.79034702385,800325.44864696,595811.019078115,1396136.46772507,TO,1717800,250.666458382706,0,1
1717909001001,4996.54395663621,1517398.89925215,649220.598735058,2166619.49798721,TO,1717909,303.689692799922,0,1
1718006001001,1898.26278591151,587065.7590089,232592.862618012,819658.621626912,TO,1718006,309.264746359658,0,1
1718303001001,4836.84567978574,872751.242485173,645817.307267861,1518568.54975303,TO,1718303,180.438099593004,0,1
1718402001001,2613.39995287364,1127194.04945121,301270.959544186,1428465.0089954,TO,1718402,431.313258505181,0,1
1718451001001,1605.65688739932,688458.652447502,206080.551993107,894539.204440609,TO,1718451,428.770715493642,0,1
1718501001001,2385.61886695527,379112.538908296,238018.398651538,617130.937559834,TO,1718501,158.91580342511,0,1
1718550001001,2855.15586496951,371870.230917511,347649.204463762,719519.435381274,TO,1718550,130.245159460491,0,1
1718659001001,1131.99602010109,267018.144473727,147649.773419642,414667.917893369,TO,1718659,235.88258238742,0,1
1718709001001,1842.67715499485,590307.131039943,195247.998408107,785555.12944805,TO,1718709,320.352987195738,0,1
1718758001001,4352.23630534767,1172270.22656363,527653.22214381,1699923.44870744,TO,1718758,269.348937952482,0,1
1718808001001,2404.57021947345,602864.960183559,283733.536291148,886598.496474708,TO,1718808,250.716304852006,0,1
1718840001001,2437.2753842101,951789.677969257,319739.056621506,1271528.73459076,TO,1718840,390.513802476089,0,1
1718865001001,4455.03312016624,1633933.04386865,437851.998223325,2071785.04209197,TO,1718865,366.761144035598,0,1
1718881001001,2031.58573335089,670725.727677366,252057.486312252,922783.213989618,TO,1718881,330.148866802227,0,1
1718899001001,1488.11211008702,576331.352313848,258461.581935314,834792.934249162,TO,1718899,387.290277666074,0,1
1718907001001,3039.98056974582,858789.159465262,387832.352459583,1246621.51192485,TO,1718907,282.498239630876,0,1
1719004001001,1729.69116587365,709371.486801703,220725.943693742,930097.430495444,TO,1719004,410.114534199755,0,1
1720002001001,1726.0125985311,502154.993318647,232203.437488273,734358.430806919,TO,1720002,290.933561983267,0,1
1720101001001,3005.86896025595,1090644.22854389,357641.970472068,1448286.19901596,TO,1720101,362.838248428176,0,1
1720150001001,895.526334179596,223980.260946104,91417.7003916213,315397.961337726,TO,1720150,250.11018927913,0,1
1720200001001,6944.36647962016,2200639.53260946,888552.262981487,3089191.79559095,TO,1720200,316.895650462536,0,1
1720259001001,2047.73249924349,634603.02428729,266585.559392816,901188.583680107,TO,1720259,309.905236412343,0,1
1720309001001,2849.35067362733,446443.153076039,333401.659642084,779844.812718123,TO,1720309,156.682417930574,0,1
1720499001001,3116.04712608095,1080027.14282728,389040.736203278,1469067.87903056,TO,1720499,346.601671645971,0,1
1720655001001,3626.03458919969,1675523.51725195,520229.843034332,2195753.36028628,TO,1720655,462.08150419816,1,1
1720804001001,6351.44722368865,1256502.23942197,744893.188718354,2001395.42814032,TO,1720804,197.829281291303,0,1
1720853001001,1221.4094958674,526133.987853986,129686.078959553,655820.066813539,TO,1720853,430.759699866542,0,1
1720903001001,10713.5676154292,4132698.63726224,1607889.36407614,5740588.00133838,TO,1720903,385.744393054515,1,1
1720937001001,1307.37174551311,338025.475277774,181542.221559972,519567.696837747,TO,1720937,258.553450032766,0,1
1720978001001,1874.59554476449,992255.290895789,196426.495841992,1188681.78673778,TO,1720978,529.31700049487,0,1
1721109001001,4161.94073458472,1286407.62883923,502729.464238306,1789137.09307754,TO,1721109,309.088406317153,0,1
1721208001001,15788.0726258972,6663345.39736998,2600230.22092983,9263575.6182998,TO,1721208,422.049325162091,3,1
1721257001001,1118.72836708713,460885.404456928,148482.582982976,609367.987439904,TO,1721257,411.972573518405,0,1
1721307001001,1454.33346815183,469459.712323673,173429.618058941,642889.330382614,TO,1721307,322.800597389994,0,1
1722081001001,7784.33832643204,2966367.7328652,1055900.9329047,4022268.6657699,TO,1722081,381.06870596731,0,1
1722107001001,8212.65809567795,3934014.60720844,1046118.68055646,4980133.28776491,TO,1722107,479.018432446224,1,1
2100105001001,3689.48607409889,520190.460142707,355072.168950152,875262.629092859,MA,2100105,140.992661225793,0,1
2100154001001,7883.715804352,909111.284876053,1039838.66305777,1948949.94793383,MA,2100154,115.315075712674,0,1
2100204001001,15332.6792009147,2726429.88860885,1758197.44606835,4484627.33467721,MA,2100204,177.818230779015,0,1
2100303001001,15396.060615507,2399563.55290174,1704819.62761053,4104383.18051227,MA,2100303,155.855683660071,0,1
2100402001001,7478.65209136216,913711.710958515,834178.527206541,1747890.23816506,MA,2100402,122.175988372805,0,1
2100436001001,16488.7809734518,2468241.22830065,1677213.3645509,4145454.59285155,MA,2100436,149.692159309697,0,1
2100477001001,19823.8625204001,2153015.08621895,2093409.1799449,4246424.26616384,MA,2100477,108.607244627698,1,1
2100501001001,7148.06772375877,4982504.11878478,891519.969794956,5874024.08857974,MA,2100501,697.042097436195,1,1
2100550001001,3993.87687054981,785606.978206492,371509.312598523,1157116.29080502,MA,2100550,196.702853810899,0,1
2100600003001,23720.2033660357,5728426.04287862,2959355.56048924,8687781.60336786,MA,2100600,241.499870573664,1,1
2100709001001,17774.8288580809,2393341.10283376,2737154.48076812,5130495.58360188,MA,2100709,134.647771966912,0,1
2100808001001,9172.43891068279,1549941.8464732,1007696.270351,2557638.1168242,MA,2100808,168.978159632989,0,1
2100832001001,10014.6653384852,2270776.16288028,907753.987448108,3178530.15032838,MA,2100832,226.74508694304,0,1
2100873001001,9063.62737339363,1202688.6322963,1010808.1677111,2213496.8000074,MA,2100873,132.693962665191,0,1
2100907003001,28787.4626357901,3520681.79692171,3606223.14089906,7126904.93782077,MA,2100907,122.299135615538,1,1
2100956001001,19724.9674078608,4537939.63861316,1751154.60801581,6289094.24662897,MA,2100956,230.060691345157,0,1
2101004001001,20024.2177927689,5261750.00414605,2870758.8682291,8132508.87237516,MA,2101004,262.769315565782,1,1
2101103001001,7767.71601456516,1492210.80876515,968796.994076774,2461007.80284193,MA,2101103,192.104192013086,0,1
2101251001001,10121.1040825419,2575082.59620725,1139697.48281701,3714780.07902426,MA,2101251,254.427044244022,0,1
2101301001001,11305.9857493953,2285090.87302043,1523804.44336051,3808895.31638095,MA,2101301,202.113369295787,1,1
2101350001001,3720.93733172326,275861.308811202,520918.678051937,796779.986863139,MA,2101350,74.1375852958652,0,1
2101509001001,13072.1384117424,3178488.68482669,1926046.88897071,5104535.5737974,MA,2101509,243.1498645984,0,1
2101731001001,3691.77694181021,374843.970042205,312027.741178462,686871.711220667,MA,2101731,101.534837004103,0,1
2101772001001,8008.68152104463,1345618.37096469,1001571.59340422,2347189.96436891,MA,2101772,168.019962765253,0,1
2101806001001,3962.25239008008,566018.483649222,594658.309822355,1160676.79347158,MA,2101806,142.852707986576,0,1
2101905001001,14545.1671326097,1848722.16503603,1964993.76257079,3813715.92760682,MA,2101905,127.10216033828,0,1
2101939001001,4273.46119119171,795230.705697032,588802.786212266,1384033.4919093,MA,2101939,186.085861113266,0,1
2101970001001,4821.81955274793,969566.901314802,576915.165967836,1546482.06728264,MA,2101970,201.079051322493,0,1
2102036001001,18398.2251682939,4184783.64056257,1532266.68472969,5717050.32529226,MA,2102036,227.455833499326,0,1
2102077001001,9987.75294313634,1003087.71983744,1348623.2883629,2351711.00820034,MA,2102077,100.431771345202,0,1
2102101001001,22133.4919816409,3574946.69672274,2921061.68809715,6496008.38481989,MA,2102101,161.517518324178,2,1
